File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF890XQW	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR974HQI	TF ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0001157	transverse colon	tissue	Homo sapiens										POLR2A-human	DNA						2016-07-06	ENCODE			450-650	1	1_1							/files/ENCFF538FCL/, /files/ENCFF850URM/, /files/ENCFF356LFX/	10483	ENCODE Processing Pipeline	ffe5337dc3333f4b400f9df3883169ec		https://www.encodeproject.org/files/ENCFF890XQW/@@download/ENCFF890XQW.bed.gz				released	s3://encode-public/2020/11/30/1c33e467-28cf-4118-96fd-20d48e310c73/ENCFF890XQW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/30/1c33e467-28cf-4118-96fd-20d48e310c73/ENCFF890XQW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, control low read depth, low read depth		
ENCFF836KEF	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR107EUS	TF ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0001157	transverse colon	tissue	Homo sapiens										POLR2A-human	DNA						2016-07-06	ENCODE			450-650	1	1_1							/files/ENCFF164BXK/, /files/ENCFF356LFX/, /files/ENCFF384QYB/	144468	ENCODE Processing Pipeline	6028f7c69d5c1691121a978de409339b		https://www.encodeproject.org/files/ENCFF836KEF/@@download/ENCFF836KEF.bed.gz				released	s3://encode-public/2020/11/29/3a4af489-60b5-4ff7-a395-e8f0eff3fbf7/ENCFF836KEF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/29/3a4af489-60b5-4ff7-a395-e8f0eff3fbf7/ENCFF836KEF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, control low read depth, low read depth		
ENCFF550PFJ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DLV	TF ChIP-seq	/human-donors/ENCDO560UMK/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										POLR2A-human	DNA						2011-03-17	ENCODE		see document		1	1_1							/files/ENCFF356LFX/, /files/ENCFF252ABS/, /files/ENCFF229NVB/	147188	ENCODE Processing Pipeline	2ea3796bddd0d5b061fb442d65e04e13		https://www.encodeproject.org/files/ENCFF550PFJ/@@download/ENCFF550PFJ.bed.gz				released	s3://encode-public/2020/12/27/4611d66a-0a06-49cc-b768-44fcee9fff44/ENCFF550PFJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/4611d66a-0a06-49cc-b768-44fcee9fff44/ENCFF550PFJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking	severe bottlenecking, insufficient read depth, poor library complexity, insufficient read length	extremely low read depth
ENCFF735GZR	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DLV	TF ChIP-seq	/human-donors/ENCDO560UMK/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										POLR2A-human	DNA						2011-03-17	ENCODE		see document		2	2_1							/files/ENCFF443UVX/, /files/ENCFF356LFX/, /files/ENCFF229NVB/	202614	ENCODE Processing Pipeline	6902f6c37c24410fd27dbb4aa19bf462		https://www.encodeproject.org/files/ENCFF735GZR/@@download/ENCFF735GZR.bed.gz				released	s3://encode-public/2020/12/27/440e0f33-d910-4ea1-a7a0-61336ba276df/ENCFF735GZR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/440e0f33-d910-4ea1-a7a0-61336ba276df/ENCFF735GZR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking	severe bottlenecking, insufficient read depth, poor library complexity, insufficient read length	extremely low read depth
ENCFF898ZLY	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DLV	TF ChIP-seq	/human-donors/ENCDO560UMK/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										POLR2A-human	DNA						2011-03-17	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF443UVX/, /files/ENCFF252ABS/, /files/ENCFF229NVB/, /files/ENCFF356LFX/	307283	ENCODE Processing Pipeline	ca814f1c7b9050eb8bd75a260a765ddf		https://www.encodeproject.org/files/ENCFF898ZLY/@@download/ENCFF898ZLY.bed.gz				released	s3://encode-public/2020/12/27/c4d7ffed-ea98-4bef-9fe9-c61081a63531/ENCFF898ZLY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/c4d7ffed-ea98-4bef-9fe9-c61081a63531/ENCFF898ZLY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking	severe bottlenecking, insufficient read depth, poor library complexity, insufficient read length	extremely low read depth
ENCFF547EWI	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		6	6_1							/files/ENCFF278NPZ/, /files/ENCFF811KVZ/, /files/ENCFF863XTX/, /files/ENCFF356LFX/	44849	ENCODE Processing Pipeline	46ce60b65270d1b5150d5770416e9564		https://www.encodeproject.org/files/ENCFF547EWI/@@download/ENCFF547EWI.bed.gz				released	s3://encode-public/2020/12/27/dd98466d-c47a-4064-a312-66b58a3c6958/ENCFF547EWI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/dd98466d-c47a-4064-a312-66b58a3c6958/ENCFF547EWI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF880XYO	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		1	1_1							/files/ENCFF278NPZ/, /files/ENCFF863XTX/, /files/ENCFF356LFX/, /files/ENCFF441GAS/	166619	ENCODE Processing Pipeline	20c6a2179664c837ee126aa17c4316f3		https://www.encodeproject.org/files/ENCFF880XYO/@@download/ENCFF880XYO.bed.gz				released	s3://encode-public/2020/12/27/e303005b-61ef-47f8-a6ca-712685e373d2/ENCFF880XYO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/e303005b-61ef-47f8-a6ca-712685e373d2/ENCFF880XYO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF986BDN	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		2	2_1							/files/ENCFF278NPZ/, /files/ENCFF306JCA/, /files/ENCFF863XTX/, /files/ENCFF356LFX/	81359	ENCODE Processing Pipeline	08fac8d655983fb9a762a3660cea89f6		https://www.encodeproject.org/files/ENCFF986BDN/@@download/ENCFF986BDN.bed.gz				released	s3://encode-public/2020/12/27/91a9fcf1-0735-4ea0-975d-815320b2013c/ENCFF986BDN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/91a9fcf1-0735-4ea0-975d-815320b2013c/ENCFF986BDN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF867ZVY	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		1, 2, 3, 4, 5, 6, 7	1_1, 2_1, 3_1, 4_1, 5_1, 6_1, 7_1							/files/ENCFF278NPZ/, /files/ENCFF306JCA/, /files/ENCFF248WXH/, /files/ENCFF863XTX/, /files/ENCFF441GAS/, /files/ENCFF356LFX/, /files/ENCFF590GEB/, /files/ENCFF811KVZ/, /files/ENCFF944QSC/, /files/ENCFF603TJG/	274189	ENCODE Processing Pipeline	180962037878ebdadf2f4542dd351661		https://www.encodeproject.org/files/ENCFF867ZVY/@@download/ENCFF867ZVY.bed.gz				released	s3://encode-public/2020/12/27/76426228-5fb2-45ab-9677-6dfbad708625/ENCFF867ZVY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/76426228-5fb2-45ab-9677-6dfbad708625/ENCFF867ZVY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF702CWM	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		1, 2, 3, 4, 5, 6, 7	1_1, 2_1, 3_1, 4_1, 5_1, 6_1, 7_1							/files/ENCFF278NPZ/, /files/ENCFF306JCA/, /files/ENCFF248WXH/, /files/ENCFF863XTX/, /files/ENCFF441GAS/, /files/ENCFF356LFX/, /files/ENCFF590GEB/, /files/ENCFF811KVZ/, /files/ENCFF944QSC/, /files/ENCFF603TJG/	206565	ENCODE Processing Pipeline	a0b5f55fae3dd77ef8d9b40c867f07ca		https://www.encodeproject.org/files/ENCFF702CWM/@@download/ENCFF702CWM.bed.gz				released	s3://encode-public/2020/12/27/994f262f-d5ad-4564-91a0-df8eb15ff15e/ENCFF702CWM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/994f262f-d5ad-4564-91a0-df8eb15ff15e/ENCFF702CWM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF631CGC	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		5	5_1							/files/ENCFF278NPZ/, /files/ENCFF944QSC/, /files/ENCFF863XTX/, /files/ENCFF356LFX/	331034	ENCODE Processing Pipeline	44f910e2e23c27e12a061662fc0a13f3		https://www.encodeproject.org/files/ENCFF631CGC/@@download/ENCFF631CGC.bed.gz				released	s3://encode-public/2020/12/27/96050ad0-e5d1-4307-bdd5-19e0b7979bbe/ENCFF631CGC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/96050ad0-e5d1-4307-bdd5-19e0b7979bbe/ENCFF631CGC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF602XRX	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		1, 2, 3, 4, 5, 6, 7	1_1, 2_1, 3_1, 4_1, 5_1, 6_1, 7_1							/files/ENCFF278NPZ/, /files/ENCFF306JCA/, /files/ENCFF248WXH/, /files/ENCFF863XTX/, /files/ENCFF441GAS/, /files/ENCFF356LFX/, /files/ENCFF590GEB/, /files/ENCFF811KVZ/, /files/ENCFF944QSC/, /files/ENCFF603TJG/	289586	ENCODE Processing Pipeline	3eca495d52fa660376297b7bad15438c		https://www.encodeproject.org/files/ENCFF602XRX/@@download/ENCFF602XRX.bed.gz				released	s3://encode-public/2020/12/27/5bd6bf4f-978e-4123-9374-27b85181ebcd/ENCFF602XRX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/5bd6bf4f-978e-4123-9374-27b85181ebcd/ENCFF602XRX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF856QDD	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		1, 2, 3, 4, 5, 6, 7	1_1, 2_1, 3_1, 4_1, 5_1, 6_1, 7_1							/files/ENCFF278NPZ/, /files/ENCFF306JCA/, /files/ENCFF248WXH/, /files/ENCFF863XTX/, /files/ENCFF441GAS/, /files/ENCFF356LFX/, /files/ENCFF590GEB/, /files/ENCFF811KVZ/, /files/ENCFF944QSC/, /files/ENCFF603TJG/	264814	ENCODE Processing Pipeline	17d89da1a63f3b7b73beb0106be80c3e		https://www.encodeproject.org/files/ENCFF856QDD/@@download/ENCFF856QDD.bed.gz				released	s3://encode-public/2020/12/27/50255416-db7e-40b4-8e67-14620778ca99/ENCFF856QDD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/50255416-db7e-40b4-8e67-14620778ca99/ENCFF856QDD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF598SEW	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		1, 2, 3, 4, 5, 6, 7	1_1, 2_1, 3_1, 4_1, 5_1, 6_1, 7_1							/files/ENCFF278NPZ/, /files/ENCFF306JCA/, /files/ENCFF248WXH/, /files/ENCFF863XTX/, /files/ENCFF441GAS/, /files/ENCFF356LFX/, /files/ENCFF590GEB/, /files/ENCFF811KVZ/, /files/ENCFF944QSC/, /files/ENCFF603TJG/	283489	ENCODE Processing Pipeline	c5b9a440523e84e550997dc43538fa49		https://www.encodeproject.org/files/ENCFF598SEW/@@download/ENCFF598SEW.bed.gz				released	s3://encode-public/2020/12/27/b6b40cd1-a030-4257-b72d-30b9ea7e2189/ENCFF598SEW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/b6b40cd1-a030-4257-b72d-30b9ea7e2189/ENCFF598SEW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF886PSD	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		1, 2, 3, 4, 5, 6, 7	1_1, 2_1, 3_1, 4_1, 5_1, 6_1, 7_1							/files/ENCFF278NPZ/, /files/ENCFF306JCA/, /files/ENCFF248WXH/, /files/ENCFF863XTX/, /files/ENCFF441GAS/, /files/ENCFF356LFX/, /files/ENCFF590GEB/, /files/ENCFF811KVZ/, /files/ENCFF944QSC/, /files/ENCFF603TJG/	512145	ENCODE Processing Pipeline	34f9dd2a49b4f9137f54ecd65e617f1a		https://www.encodeproject.org/files/ENCFF886PSD/@@download/ENCFF886PSD.bed.gz				released	s3://encode-public/2020/12/27/567d64e7-fb65-4ee4-aebd-1cceb6ca7d41/ENCFF886PSD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/567d64e7-fb65-4ee4-aebd-1cceb6ca7d41/ENCFF886PSD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF380PBA	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		3	3_1							/files/ENCFF278NPZ/, /files/ENCFF863XTX/, /files/ENCFF356LFX/, /files/ENCFF248WXH/	69686	ENCODE Processing Pipeline	c8d1e000a7bfb509cc7ae8dce5c4626d		https://www.encodeproject.org/files/ENCFF380PBA/@@download/ENCFF380PBA.bed.gz				released	s3://encode-public/2020/12/27/0fdd3a98-93de-4d1b-addc-8f68eb8564fd/ENCFF380PBA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/0fdd3a98-93de-4d1b-addc-8f68eb8564fd/ENCFF380PBA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF545WLY	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		1, 2, 3, 4, 5, 6, 7	1_1, 2_1, 3_1, 4_1, 5_1, 6_1, 7_1							/files/ENCFF278NPZ/, /files/ENCFF306JCA/, /files/ENCFF248WXH/, /files/ENCFF863XTX/, /files/ENCFF441GAS/, /files/ENCFF356LFX/, /files/ENCFF590GEB/, /files/ENCFF811KVZ/, /files/ENCFF944QSC/, /files/ENCFF603TJG/	304450	ENCODE Processing Pipeline	09d87f0d34ab522a9bf2fcb54524e663		https://www.encodeproject.org/files/ENCFF545WLY/@@download/ENCFF545WLY.bed.gz				released	s3://encode-public/2020/12/27/c68217b8-6b8a-4d31-b206-549614acdeee/ENCFF545WLY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/c68217b8-6b8a-4d31-b206-549614acdeee/ENCFF545WLY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF549STC	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		1, 2, 3, 4, 5, 6, 7	1_1, 2_1, 3_1, 4_1, 5_1, 6_1, 7_1							/files/ENCFF278NPZ/, /files/ENCFF306JCA/, /files/ENCFF248WXH/, /files/ENCFF863XTX/, /files/ENCFF441GAS/, /files/ENCFF356LFX/, /files/ENCFF590GEB/, /files/ENCFF811KVZ/, /files/ENCFF944QSC/, /files/ENCFF603TJG/	173241	ENCODE Processing Pipeline	825a614ea4f7647c365628948ca45ef2		https://www.encodeproject.org/files/ENCFF549STC/@@download/ENCFF549STC.bed.gz				released	s3://encode-public/2020/12/27/f4077555-cb01-40a5-b7ab-5214fa05a6c9/ENCFF549STC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/f4077555-cb01-40a5-b7ab-5214fa05a6c9/ENCFF549STC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF429AQY	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		1, 2, 3, 4, 5, 6, 7	1_1, 2_1, 3_1, 4_1, 5_1, 6_1, 7_1							/files/ENCFF278NPZ/, /files/ENCFF306JCA/, /files/ENCFF248WXH/, /files/ENCFF863XTX/, /files/ENCFF441GAS/, /files/ENCFF356LFX/, /files/ENCFF590GEB/, /files/ENCFF811KVZ/, /files/ENCFF944QSC/, /files/ENCFF603TJG/	192780	ENCODE Processing Pipeline	23b319e849750b576a4954412d287cb4		https://www.encodeproject.org/files/ENCFF429AQY/@@download/ENCFF429AQY.bed.gz				released	s3://encode-public/2020/12/27/b338521b-89dc-41ab-b638-91c2811bde2c/ENCFF429AQY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/b338521b-89dc-41ab-b638-91c2811bde2c/ENCFF429AQY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF699FGW	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		1, 2, 3, 4, 5, 6, 7	1_1, 2_1, 3_1, 4_1, 5_1, 6_1, 7_1							/files/ENCFF278NPZ/, /files/ENCFF306JCA/, /files/ENCFF248WXH/, /files/ENCFF863XTX/, /files/ENCFF441GAS/, /files/ENCFF356LFX/, /files/ENCFF590GEB/, /files/ENCFF811KVZ/, /files/ENCFF944QSC/, /files/ENCFF603TJG/	195619	ENCODE Processing Pipeline	63636edaa49841634e06c74a39b943b2		https://www.encodeproject.org/files/ENCFF699FGW/@@download/ENCFF699FGW.bed.gz				released	s3://encode-public/2020/12/27/e9b7bbd5-1604-4f65-af29-ea8dc887c9f6/ENCFF699FGW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/e9b7bbd5-1604-4f65-af29-ea8dc887c9f6/ENCFF699FGW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF904INL	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		1, 2, 3, 4, 5, 6, 7	1_1, 2_1, 3_1, 4_1, 5_1, 6_1, 7_1							/files/ENCFF278NPZ/, /files/ENCFF306JCA/, /files/ENCFF248WXH/, /files/ENCFF863XTX/, /files/ENCFF441GAS/, /files/ENCFF356LFX/, /files/ENCFF590GEB/, /files/ENCFF811KVZ/, /files/ENCFF944QSC/, /files/ENCFF603TJG/	171138	ENCODE Processing Pipeline	603d39a8a9d1a31328286cb0c002a5a6		https://www.encodeproject.org/files/ENCFF904INL/@@download/ENCFF904INL.bed.gz				released	s3://encode-public/2020/12/27/78f0dfe4-9e13-41eb-a6c0-6c9de0c5b33d/ENCFF904INL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/78f0dfe4-9e13-41eb-a6c0-6c9de0c5b33d/ENCFF904INL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
ENCFF973AXI	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										POLR2A-human	DNA						2012-05-14	ENCODE		see document		4	4_1							/files/ENCFF278NPZ/, /files/ENCFF590GEB/, /files/ENCFF863XTX/, /files/ENCFF356LFX/	130781	ENCODE Processing Pipeline	8a28c5b3fa03c112d8cfbcada5e0adc5		https://www.encodeproject.org/files/ENCFF973AXI/@@download/ENCFF973AXI.bed.gz				released	s3://encode-public/2020/12/27/af197b99-9a3e-46bf-8121-4f907c78f130/ENCFF973AXI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/af197b99-9a3e-46bf-8121-4f907c78f130/ENCFF973AXI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mixed read lengths, borderline replicate concordance	insufficient read depth, insufficient read length	extremely low read depth
