File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF064RYZ	tsv	tsv		microRNA quantifications	GRCh38	ENCSR645VXJ	microRNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	phorbol 13-acetate 12-myristate	10 μM	120 hour								miRNA					unstranded	2022-02-12	ENCODE			<30	2	2_1							/files/ENCFF470CZH/, /files/ENCFF123QLG/, /files/ENCFF483NSQ/	46626	ENCODE Processing Pipeline	e425cd414086686f4bfaea79938117e6		https://www.encodeproject.org/files/ENCFF064RYZ/@@download/ENCFF064RYZ.tsv	V29			released	s3://encode-public/2022/01/28/b19638f6-4f37-4710-ae0b-86aa60f0e7cd/ENCFF064RYZ.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/b19638f6-4f37-4710-ae0b-86aa60f0e7cd/ENCFF064RYZ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF285PFB	tsv	tsv		microRNA quantifications	GRCh38	ENCSR645VXJ	microRNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	phorbol 13-acetate 12-myristate	10 μM	120 hour								miRNA					unstranded	2022-02-12	ENCODE			<30	1	1_1							/files/ENCFF470CZH/, /files/ENCFF951RNY/, /files/ENCFF123QLG/	46695	ENCODE Processing Pipeline	b52b1cb2bc771d1ea3d1eabe51a29eaf		https://www.encodeproject.org/files/ENCFF285PFB/@@download/ENCFF285PFB.tsv	V29			released	s3://encode-public/2022/01/28/0bc73172-2c8d-4781-9492-76cdea966185/ENCFF285PFB.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/0bc73172-2c8d-4781-9492-76cdea966185/ENCFF285PFB.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF473NCU	tsv	tsv		microRNA quantifications	GRCh38	ENCSR645VXJ	microRNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	phorbol 13-acetate 12-myristate	10 μM	120 hour								miRNA					unstranded	2022-02-12	ENCODE			<30	3	3_1							/files/ENCFF381QYA/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46678	ENCODE Processing Pipeline	a43f5d9703c3cbaa1f07844ba07bf257		https://www.encodeproject.org/files/ENCFF473NCU/@@download/ENCFF473NCU.tsv	V29			released	s3://encode-public/2022/01/28/20690058-a71d-4af2-88f2-de85aa9b0a7c/ENCFF473NCU.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/20690058-a71d-4af2-88f2-de85aa9b0a7c/ENCFF473NCU.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF559ZUD	tsv	tsv		microRNA quantifications	GRCh38	ENCSR020RPU	microRNA-seq	/human-donors/ENCDO223NTQ/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											miRNA					unstranded	2022-06-03	ENCODE			<30	1	1_1							/files/ENCFF523IZU/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	47176	ENCODE Processing Pipeline	f8580170cacafdbf816ce322a5f562eb		https://www.encodeproject.org/files/ENCFF559ZUD/@@download/ENCFF559ZUD.tsv	V29			released	s3://encode-public/2022/01/28/a10ce7f1-1b11-4f27-adba-a304c71e3282/ENCFF559ZUD.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/a10ce7f1-1b11-4f27-adba-a304c71e3282/ENCFF559ZUD.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF517CHI	tsv	tsv		microRNA quantifications	GRCh38	ENCSR522TYY	microRNA-seq	/human-donors/ENCDO791UJG/	NTR:0000497	activated naive CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads		36 hour								miRNA					unstranded	2022-02-12	ENCODE			<30	1	1_1							/files/ENCFF123QLG/, /files/ENCFF470CZH/, /files/ENCFF488ACW/	46252	ENCODE Processing Pipeline	09f16b0aa775ab662f05c09f3133bbde		https://www.encodeproject.org/files/ENCFF517CHI/@@download/ENCFF517CHI.tsv	V29			released	s3://encode-public/2022/01/28/de25276e-1345-44d1-ba23-146c06d08a22/ENCFF517CHI.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/de25276e-1345-44d1-ba23-146c06d08a22/ENCFF517CHI.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline microRNAs expressed, borderline replicate concordance		
ENCFF340KPX	tsv	tsv		microRNA quantifications	GRCh38	ENCSR522TYY	microRNA-seq	/human-donors/ENCDO791UJG/	NTR:0000497	activated naive CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads		36 hour								miRNA					unstranded	2022-02-12	ENCODE			<30	2	2_1							/files/ENCFF123QLG/, /files/ENCFF470CZH/, /files/ENCFF783GZQ/	46426	ENCODE Processing Pipeline	30d33c11e44feef43cb3ad09b4bd16fa		https://www.encodeproject.org/files/ENCFF340KPX/@@download/ENCFF340KPX.tsv	V29			released	s3://encode-public/2022/01/28/82e26216-fa69-4c87-9b47-c0b592d417c3/ENCFF340KPX.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/82e26216-fa69-4c87-9b47-c0b592d417c3/ENCFF340KPX.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline microRNAs expressed, borderline replicate concordance		
ENCFF540NGR	tsv	tsv		microRNA quantifications	GRCh38	ENCSR965INY	microRNA-seq	/human-donors/ENCDO166AGR/	NTR:0000504	activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	Interleukin-2, anti-CD3 and anti-CD28 coated beads	10 ng/mL	7 day, 5 day								miRNA					unstranded	2022-02-12	ENCODE			<30	2	2_1							/files/ENCFF470CZH/, /files/ENCFF123QLG/, /files/ENCFF246RWD/	46573	ENCODE Processing Pipeline	5ef991bb7385edb71b1edf03493d664e		https://www.encodeproject.org/files/ENCFF540NGR/@@download/ENCFF540NGR.tsv	V29			released	s3://encode-public/2022/01/28/d3d5f78a-2290-41a6-a023-dbfb3bb1f7a0/ENCFF540NGR.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/d3d5f78a-2290-41a6-a023-dbfb3bb1f7a0/ENCFF540NGR.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF412YZO	tsv	tsv		microRNA quantifications	GRCh38	ENCSR828OKX	microRNA-seq	/human-donors/ENCDO781BMZ/	CL:0000906	activated CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads		36 hour								miRNA					unstranded	2022-02-12	ENCODE			<30	2	2_1							/files/ENCFF029CXX/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46423	ENCODE Processing Pipeline	272843c88bd072a5774b4fc5f8c4ce0a		https://www.encodeproject.org/files/ENCFF412YZO/@@download/ENCFF412YZO.tsv	V29			released	s3://encode-public/2022/01/28/3e2e6972-a3ae-4546-b42f-af4d00575b5b/ENCFF412YZO.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/3e2e6972-a3ae-4546-b42f-af4d00575b5b/ENCFF412YZO.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline microRNAs expressed, borderline replicate concordance		
ENCFF122EOZ	tsv	tsv		microRNA quantifications	GRCh38	ENCSR828OKX	microRNA-seq	/human-donors/ENCDO781BMZ/	CL:0000906	activated CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads		36 hour								miRNA					unstranded	2022-02-12	ENCODE			<30	1	1_1							/files/ENCFF900FHO/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46470	ENCODE Processing Pipeline	a9e12d894b40adcb67e28c356eaafddd		https://www.encodeproject.org/files/ENCFF122EOZ/@@download/ENCFF122EOZ.tsv	V29			released	s3://encode-public/2022/01/28/f0fce226-90fa-4732-8ac3-56a9b8b500b1/ENCFF122EOZ.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/f0fce226-90fa-4732-8ac3-56a9b8b500b1/ENCFF122EOZ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline microRNAs expressed, borderline replicate concordance		
ENCFF218CHC	tsv	tsv		microRNA quantifications	GRCh38	ENCSR235AGT	microRNA-seq	/human-donors/ENCDO166AGR/	NTR:0000502	activated naive CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-2, anti-CD3 and anti-CD28 coated beads	10 ng/mL	7 day, 5 day								miRNA					unstranded	2022-02-12	ENCODE			<30	1	1_1							/files/ENCFF470CZH/, /files/ENCFF442YIQ/, /files/ENCFF123QLG/	46321	ENCODE Processing Pipeline	1f3e8c13585c12ad2e1ca7493533c118		https://www.encodeproject.org/files/ENCFF218CHC/@@download/ENCFF218CHC.tsv	V29			released	s3://encode-public/2022/01/28/430ed7ca-6119-409f-9197-6e20a636527c/ENCFF218CHC.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/430ed7ca-6119-409f-9197-6e20a636527c/ENCFF218CHC.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF461VEI	tsv	tsv		microRNA quantifications	GRCh38	ENCSR064DFT	microRNA-seq	/human-donors/ENCDO520EJG/	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											miRNA					unstranded	2020-09-01	ENCODE			<30	1	1_1							/files/ENCFF470CZH/, /files/ENCFF580URQ/, /files/ENCFF123QLG/	46632	ENCODE Processing Pipeline	f4cd46d0c2ac07a2d2c0323b88b4c0af		https://www.encodeproject.org/files/ENCFF461VEI/@@download/ENCFF461VEI.tsv	V29			released	s3://encode-public/2020/08/19/73df5f19-0f47-4b47-ad33-5ddb386d1f3d/ENCFF461VEI.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/08/19/73df5f19-0f47-4b47-ad33-5ddb386d1f3d/ENCFF461VEI.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF375GZN	tsv	tsv		microRNA quantifications	GRCh38	ENCSR491VSN	microRNA-seq	/human-donors/ENCDO451RUA/	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	1	1_1							/files/ENCFF881FED/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46431	ENCODE Processing Pipeline	fe86ee5f2ecb557544f0c46ad344965a		https://www.encodeproject.org/files/ENCFF375GZN/@@download/ENCFF375GZN.tsv	V29			released	s3://encode-public/2019/09/16/b4fce87b-3872-4eba-b9dc-b09ae2274eb4/ENCFF375GZN.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/b4fce87b-3872-4eba-b9dc-b09ae2274eb4/ENCFF375GZN.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline replicate concordance		
ENCFF443YAW	tsv	tsv		microRNA quantifications	GRCh38	ENCSR491VSN	microRNA-seq	/human-donors/ENCDO451RUA/	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	2	2_1							/files/ENCFF689CZI/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46267	ENCODE Processing Pipeline	8ad7ce15db6180c8ee49c146d0baf210		https://www.encodeproject.org/files/ENCFF443YAW/@@download/ENCFF443YAW.tsv	V29			released	s3://encode-public/2019/09/16/e887cdf8-96e9-42b4-a9b9-8fcd1ecb79e7/ENCFF443YAW.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/e887cdf8-96e9-42b4-a9b9-8fcd1ecb79e7/ENCFF443YAW.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline replicate concordance		
ENCFF067MGG	tsv	tsv		microRNA quantifications	GRCh38	ENCSR493KWZ	microRNA-seq	/human-donors/ENCDO271OUW/	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	1	1_1							/files/ENCFF668WDZ/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46502	ENCODE Processing Pipeline	130c1032f1ac0ff0e7e45ba6a838fb8a		https://www.encodeproject.org/files/ENCFF067MGG/@@download/ENCFF067MGG.tsv	V29			released	s3://encode-public/2019/09/16/7cc197cb-ef31-4847-97d0-a74586747fde/ENCFF067MGG.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/7cc197cb-ef31-4847-97d0-a74586747fde/ENCFF067MGG.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
ENCFF729CFS	tsv	tsv		microRNA quantifications	GRCh38	ENCSR493KWZ	microRNA-seq	/human-donors/ENCDO271OUW/	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	2	2_1							/files/ENCFF988BHN/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46373	ENCODE Processing Pipeline	776d18daebbf10f5531537fa26929621		https://www.encodeproject.org/files/ENCFF729CFS/@@download/ENCFF729CFS.tsv	V29			released	s3://encode-public/2019/09/16/5741d334-4440-4cc8-b7ab-b5f9a76c4851/ENCFF729CFS.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/5741d334-4440-4cc8-b7ab-b5f9a76c4851/ENCFF729CFS.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
ENCFF850VDF	tsv	tsv		microRNA quantifications	GRCh38	ENCSR373HRP	microRNA-seq	/human-donors/ENCDO575WHY/	UBERON:0002099	cardiac septum	tissue	Homo sapiens											miRNA					unstranded	2020-10-08	ENCODE			<30	1	1_1							/files/ENCFF743GOV/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46540	ENCODE Processing Pipeline	741f7f5b807d0b1918d47adc6863d4db		https://www.encodeproject.org/files/ENCFF850VDF/@@download/ENCFF850VDF.tsv	V29			released	s3://encode-public/2020/09/30/20922308-14a2-4571-8d3b-02735120d98b/ENCFF850VDF.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/20922308-14a2-4571-8d3b-02735120d98b/ENCFF850VDF.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF951ZTY	tsv	tsv		microRNA quantifications	GRCh38	ENCSR378JSK	microRNA-seq	/human-donors/ENCDO592ZWW/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											miRNA					unstranded	2022-08-01	ENCODE			<30	1	1_1							/files/ENCFF953HIG/, /files/ENCFF470CZH/, /files/ENCFF123QLG/	47027	ENCODE Processing Pipeline	eec63de9b8f54607f87c7d9ecc466ec2		https://www.encodeproject.org/files/ENCFF951ZTY/@@download/ENCFF951ZTY.tsv	V29			released	s3://encode-public/2022/07/21/dd6652de-e5db-4d6f-bd6d-a3e77e237b3f/ENCFF951ZTY.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/07/21/dd6652de-e5db-4d6f-bd6d-a3e77e237b3f/ENCFF951ZTY.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF437SBD	tsv	tsv		microRNA quantifications	GRCh38	ENCSR723WQE	microRNA-seq	/human-donors/ENCDO451RUA/	UBERON:0001150	body of pancreas	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	1	1_1							/files/ENCFF456WPB/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46527	ENCODE Processing Pipeline	20b4ca9837a16f031c046b0088264e05		https://www.encodeproject.org/files/ENCFF437SBD/@@download/ENCFF437SBD.tsv	V29			released	s3://encode-public/2019/09/16/b5bf4601-d4b1-4eb5-af0e-3c171f25426e/ENCFF437SBD.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/b5bf4601-d4b1-4eb5-af0e-3c171f25426e/ENCFF437SBD.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
ENCFF702OQW	tsv	tsv		microRNA quantifications	GRCh38	ENCSR723WQE	microRNA-seq	/human-donors/ENCDO451RUA/	UBERON:0001150	body of pancreas	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	2	2_1							/files/ENCFF327IXJ/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46568	ENCODE Processing Pipeline	a78dff2605a9e4fda82d7f59749a497e		https://www.encodeproject.org/files/ENCFF702OQW/@@download/ENCFF702OQW.tsv	V29			released	s3://encode-public/2019/09/16/a44f177c-a32e-4e8c-b9b1-fc704780afb7/ENCFF702OQW.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/a44f177c-a32e-4e8c-b9b1-fc704780afb7/ENCFF702OQW.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
ENCFF350WFK	tsv	tsv		microRNA quantifications	GRCh38	ENCSR411PXI	microRNA-seq	/human-donors/ENCDO877NVF/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											miRNA					unstranded	2022-08-01	ENCODE			<30	1	1_1							/files/ENCFF470CZH/, /files/ENCFF573EKU/, /files/ENCFF123QLG/	47213	ENCODE Processing Pipeline	248dbb721248fff7bd20afdaee2a0452		https://www.encodeproject.org/files/ENCFF350WFK/@@download/ENCFF350WFK.tsv	V29			released	s3://encode-public/2022/07/21/b32b3253-ce2d-47ab-b14f-558b0b500e79/ENCFF350WFK.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/07/21/b32b3253-ce2d-47ab-b14f-558b0b500e79/ENCFF350WFK.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF887SYA	tsv	tsv		microRNA quantifications	GRCh38	ENCSR988ILZ	microRNA-seq	/human-donors/ENCDO020MJV/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											miRNA					unstranded	2022-08-01	ENCODE			<30	1	1_1							/files/ENCFF470CZH/, /files/ENCFF376UEO/, /files/ENCFF123QLG/	47102	ENCODE Processing Pipeline	90907365ab759ce78ac72984cb25a0e9		https://www.encodeproject.org/files/ENCFF887SYA/@@download/ENCFF887SYA.tsv	V29			released	s3://encode-public/2022/06/24/6886531f-b97e-46fa-8da0-29a356ccc2c8/ENCFF887SYA.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/06/24/6886531f-b97e-46fa-8da0-29a356ccc2c8/ENCFF887SYA.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF385QYX	tsv	tsv		microRNA quantifications	GRCh38	ENCSR543MWW	microRNA-seq	/human-donors/ENCDO793LXB/	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens											miRNA					unstranded	2017-01-31	ENCODE			<30	2	2_1							/files/ENCFF096DFL/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46499	ENCODE Processing Pipeline	9c3dd18017be49f731a3621c38f6170f		https://www.encodeproject.org/files/ENCFF385QYX/@@download/ENCFF385QYX.tsv	V29			released	s3://encode-public/2019/09/16/0f319977-18c4-4444-8e72-da4ce7a3c374/ENCFF385QYX.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/0f319977-18c4-4444-8e72-da4ce7a3c374/ENCFF385QYX.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline number of aligned reads		
ENCFF721JOQ	tsv	tsv		microRNA quantifications	GRCh38	ENCSR027DKQ	microRNA-seq	/human-donors/ENCDO607HHC/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											miRNA					unstranded	2022-08-01	ENCODE			<30	1	1_1							/files/ENCFF488KJL/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	47030	ENCODE Processing Pipeline	ec52867fdf91ec26206d1fa5d0cc89e2		https://www.encodeproject.org/files/ENCFF721JOQ/@@download/ENCFF721JOQ.tsv	V29			released	s3://encode-public/2022/06/25/fecb5143-cf8c-40d7-89a3-9950877f60e6/ENCFF721JOQ.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/06/25/fecb5143-cf8c-40d7-89a3-9950877f60e6/ENCFF721JOQ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF430HZF	tsv	tsv		microRNA quantifications	GRCh38	ENCSR918HAI	microRNA-seq	/human-donors/ENCDO832DBZ/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											miRNA					unstranded	2022-08-01	ENCODE			<30	1	1_1							/files/ENCFF744ZYO/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	47221	ENCODE Processing Pipeline	8630f62ce819244f169e907941f7974a		https://www.encodeproject.org/files/ENCFF430HZF/@@download/ENCFF430HZF.tsv	V29			released	s3://encode-public/2022/06/24/fc77ff2f-ae95-4e08-87e3-ab5cbc085cf0/ENCFF430HZF.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/06/24/fc77ff2f-ae95-4e08-87e3-ab5cbc085cf0/ENCFF430HZF.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF424IRB	tsv	tsv		microRNA quantifications	GRCh38	ENCSR160XYB	microRNA-seq	/human-donors/ENCDO451RUA/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											miRNA					unstranded	2017-01-31	ENCODE			<30	2	2_1							/files/ENCFF895NVP/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46832	ENCODE Processing Pipeline	473f6dfd50b89978d40dde2bca6f0de6		https://www.encodeproject.org/files/ENCFF424IRB/@@download/ENCFF424IRB.tsv	V29			released	s3://encode-public/2019/09/16/a4569464-06b7-4620-9379-a74c4ba10fb4/ENCFF424IRB.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/a4569464-06b7-4620-9379-a74c4ba10fb4/ENCFF424IRB.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released			
ENCFF017KJY	tsv	tsv		microRNA quantifications	GRCh38	ENCSR757ALD	microRNA-seq	/human-donors/ENCDO242JQO/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											miRNA					unstranded	2022-08-01	ENCODE			<30	1	1_1							/files/ENCFF470CZH/, /files/ENCFF123QLG/, /files/ENCFF011NFG/	47221	ENCODE Processing Pipeline	a3669465828d344c12b77caff598cf08		https://www.encodeproject.org/files/ENCFF017KJY/@@download/ENCFF017KJY.tsv	V29			released	s3://encode-public/2022/07/21/835335a9-a022-49c3-9b8d-dedfbf57e68d/ENCFF017KJY.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/07/21/835335a9-a022-49c3-9b8d-dedfbf57e68d/ENCFF017KJY.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF319JYW	tsv	tsv		microRNA quantifications	GRCh38	ENCSR895MKD	microRNA-seq	/human-donors/ENCDO203ASI/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											miRNA					unstranded	2022-08-01	ENCODE			<30	1	1_1							/files/ENCFF318TUL/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	47084	ENCODE Processing Pipeline	e218ca7e4185b94dd2a5ee612ee66715		https://www.encodeproject.org/files/ENCFF319JYW/@@download/ENCFF319JYW.tsv	V29			released	s3://encode-public/2022/06/24/dc3f0535-aa10-4aa5-943c-561066b0feea/ENCFF319JYW.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/06/24/dc3f0535-aa10-4aa5-943c-561066b0feea/ENCFF319JYW.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
