File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF243PBD	bam	bam		alignments	GRCh38	ENCSR653DFZ	total RNA-seq	/human-donors/ENCDO572LRN/	EFO:0002179	G401	cell line	Homo sapiens											RNA	rRNA				reverse	2014-11-20	ENCODE		shearing (Covaris generic)	>200	1	1_1		101					/files/ENCFF757UTO/, /files/ENCFF780REB/, /files/ENCFF742NER/	21754833195	ENCODE Processing Pipeline	00b9d0d81ad9d1a73b398a25da8e93d5		https://www.encodeproject.org/files/ENCFF243PBD/@@download/ENCFF243PBD.bam	V24			released	s3://encode-public/2016/02/26/2a0e2ee5-d64c-4e00-b8a2-6ce5f64cee37/ENCFF243PBD.bam	ENCODE3 GRCh38 V24	archived			
ENCFF386JCN	bam	bam		alignments	GRCh38	ENCSR653DFZ	total RNA-seq	/human-donors/ENCDO572LRN/	EFO:0002179	G401	cell line	Homo sapiens											RNA	rRNA				reverse	2014-11-20	ENCODE		shearing (Covaris generic)	>200	2	2_1		101					/files/ENCFF336BBB/, /files/ENCFF695ZUU/, /files/ENCFF742NER/	29462398471	ENCODE Processing Pipeline	24a4ccdf19a83a54262f35841d8378f4		https://www.encodeproject.org/files/ENCFF386JCN/@@download/ENCFF386JCN.bam	V24			released	s3://encode-public/2016/02/26/b1b74217-1f1b-4e3c-a071-095a7b1b7bf9/ENCFF386JCN.bam	ENCODE3 GRCh38 V24	archived			
ENCFF348EEJ	bam	bam		alignments	GRCh38	ENCSR653DFZ	total RNA-seq	/human-donors/ENCDO572LRN/	EFO:0002179	G401	cell line	Homo sapiens											RNA	rRNA				reverse	2014-11-20	ENCODE		shearing (Covaris generic)	>200	1	1_1		101					/files/ENCFF780REB/, /files/ENCFF598IDH/, /files/ENCFF757UTO/	21755695478	ENCODE Processing Pipeline	920141387ad8aa4298e40dbe3a70fe8c		https://www.encodeproject.org/files/ENCFF348EEJ/@@download/ENCFF348EEJ.bam	V29			released	s3://encode-public/2021/04/17/7e64b561-6fad-4c0c-8509-3ee9a6003bac/ENCFF348EEJ.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF817GHM	bam	bam		alignments	GRCh38	ENCSR653DFZ	total RNA-seq	/human-donors/ENCDO572LRN/	EFO:0002179	G401	cell line	Homo sapiens											RNA	rRNA				reverse	2014-11-20	ENCODE		shearing (Covaris generic)	>200	2	2_1		101					/files/ENCFF695ZUU/, /files/ENCFF598IDH/, /files/ENCFF336BBB/	29463671048	ENCODE Processing Pipeline	fe191e57127fa7f533a3d058a851d016		https://www.encodeproject.org/files/ENCFF817GHM/@@download/ENCFF817GHM.bam	V29			released	s3://encode-public/2021/04/17/b1ff1cf4-c48a-4cfb-9032-7c33e354bd06/ENCFF817GHM.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF741DEO	bam	bam		alignments	GRCh38	ENCSR320BRR	total RNA-seq	/human-donors/ENCDO000ADL/	EFO:0005712	RPMI7951	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	1	1_1		101					/files/ENCFF002DIQ/, /files/ENCFF002DID/, /files/ENCFF742NER/	12510133604	ENCODE Processing Pipeline	8a7cc3b74a3256475c07ceaa82554ff9		https://www.encodeproject.org/files/ENCFF741DEO/@@download/ENCFF741DEO.bam	V24			released	s3://encode-public/2016/02/26/b2ad9d71-e07a-4611-8d4c-95b407c64245/ENCFF741DEO.bam	ENCODE3 GRCh38 V24	archived			
ENCFF793WEE	bam	bam		alignments	GRCh38	ENCSR320BRR	total RNA-seq	/human-donors/ENCDO000ADL/	EFO:0005712	RPMI7951	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	2	2_1		101					/files/ENCFF002DLY/, /files/ENCFF002DLX/, /files/ENCFF742NER/	13017776148	ENCODE Processing Pipeline	df96ebaaa470af34e59300170340cebf		https://www.encodeproject.org/files/ENCFF793WEE/@@download/ENCFF793WEE.bam	V24			released	s3://encode-public/2016/02/26/3061da3f-a39b-4458-99fe-42ffeee6a6bb/ENCFF793WEE.bam	ENCODE3 GRCh38 V24	archived			
ENCFF486YAC	bam	bam		alignments	GRCh38	ENCSR320BRR	total RNA-seq	/human-donors/ENCDO000ADL/	EFO:0005712	RPMI7951	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	1	1_1		101					/files/ENCFF002DID/, /files/ENCFF598IDH/, /files/ENCFF002DIQ/	12511346114	ENCODE Processing Pipeline	af48ed350b695eb6be4f549044667de8		https://www.encodeproject.org/files/ENCFF486YAC/@@download/ENCFF486YAC.bam	V29			released	s3://encode-public/2021/04/07/3d4f92e3-7ed3-408f-b53e-ff7db0fef289/ENCFF486YAC.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF385VDT	bam	bam		alignments	GRCh38	ENCSR320BRR	total RNA-seq	/human-donors/ENCDO000ADL/	EFO:0005712	RPMI7951	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	2	2_1		101					/files/ENCFF598IDH/, /files/ENCFF002DLY/, /files/ENCFF002DLX/	13019089386	ENCODE Processing Pipeline	cced54f1287f3a95abcec1111f350f12		https://www.encodeproject.org/files/ENCFF385VDT/@@download/ENCFF385VDT.bam	V29			released	s3://encode-public/2021/04/07/530af293-1d0a-4088-b684-be5c2930ab3f/ENCFF385VDT.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF698XJC	bam	bam		alignments	GRCh38	ENCSR669KQU	total RNA-seq	/human-donors/ENCDO338AAA/	EFO:0005720	SK-MEL-5	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	1	1_1		101					/files/ENCFF002DLF/, /files/ENCFF002DLD/, /files/ENCFF742NER/	36014687072	ENCODE Processing Pipeline	966d56ab54b8fb5054603946ebf2659b		https://www.encodeproject.org/files/ENCFF698XJC/@@download/ENCFF698XJC.bam	V24			released	s3://encode-public/2016/02/26/ed7eb1fd-530a-458d-9fc3-b1051fbf5097/ENCFF698XJC.bam	ENCODE3 GRCh38 V24	archived			
ENCFF257UVJ	bam	bam		alignments	GRCh38	ENCSR669KQU	total RNA-seq	/human-donors/ENCDO338AAA/	EFO:0005720	SK-MEL-5	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	2	2_1		101					/files/ENCFF002DMG/, /files/ENCFF002DMF/, /files/ENCFF742NER/	37023624691	ENCODE Processing Pipeline	c96bc98b1e5c12deecb4a497335b1790		https://www.encodeproject.org/files/ENCFF257UVJ/@@download/ENCFF257UVJ.bam	V24			released	s3://encode-public/2016/02/26/b9cfac0c-090d-4726-a375-2a323066c59e/ENCFF257UVJ.bam	ENCODE3 GRCh38 V24	archived			
ENCFF869JAO	bam	bam		alignments	GRCh38	ENCSR669KQU	total RNA-seq	/human-donors/ENCDO338AAA/	EFO:0005720	SK-MEL-5	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	1	1_1		101					/files/ENCFF002DLF/, /files/ENCFF598IDH/, /files/ENCFF002DLD/	36015734557	ENCODE Processing Pipeline	b0affa1dbceb68d0004a5ef81a73c1c2		https://www.encodeproject.org/files/ENCFF869JAO/@@download/ENCFF869JAO.bam	V29			released	s3://encode-public/2021/04/17/edbf1352-5b3b-4d63-8f39-a5a96db4410c/ENCFF869JAO.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF091UEM	bam	bam		alignments	GRCh38	ENCSR669KQU	total RNA-seq	/human-donors/ENCDO338AAA/	EFO:0005720	SK-MEL-5	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	2	2_1		101					/files/ENCFF598IDH/, /files/ENCFF002DMG/, /files/ENCFF002DMF/	37025194633	ENCODE Processing Pipeline	515813e2bdeb0c001a40d5461897b1a5		https://www.encodeproject.org/files/ENCFF091UEM/@@download/ENCFF091UEM.bam	V29			released	s3://encode-public/2021/04/17/649f6219-8166-4813-96c0-f658549e0674/ENCFF091UEM.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF270UHQ	bam	bam		alignments	GRCh38	ENCSR857WJK	total RNA-seq	/human-donors/ENCDO845WKR/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF182OWD/, /files/ENCFF153ULW/, /files/ENCFF742NER/	7708269104	ENCODE Processing Pipeline	91bfef5ea78bfdf160e31973ee527134		https://www.encodeproject.org/files/ENCFF270UHQ/@@download/ENCFF270UHQ.bam	V24			released	s3://encode-public/2016/02/17/6eaf4bec-42d0-455d-b52f-aa53219932ce/ENCFF270UHQ.bam	ENCODE3 GRCh38 V24	archived			
ENCFF888ASC	bam	bam		alignments	GRCh38	ENCSR857WJK	total RNA-seq	/human-donors/ENCDO845WKR/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF182OWD/, /files/ENCFF153ULW/, /files/ENCFF598IDH/	7708740960	ENCODE Processing Pipeline	577eb22ab0e3091ba9dbb153d346fa03		https://www.encodeproject.org/files/ENCFF888ASC/@@download/ENCFF888ASC.bam	V29			released	s3://encode-public/2020/07/14/8479d2af-5a05-424e-a587-2d20df95d4e0/ENCFF888ASC.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF287FKV	bam	bam		alignments	GRCh38	ENCSR444WHQ	total RNA-seq	/human-donors/ENCDO094AAA/	CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	1	1_1		101					/files/ENCFF002DMM/, /files/ENCFF002DML/, /files/ENCFF742NER/	18956171139	ENCODE Processing Pipeline	9ed5e0d90ee0184092cbe7899f2232a4		https://www.encodeproject.org/files/ENCFF287FKV/@@download/ENCFF287FKV.bam	V24			released	s3://encode-public/2016/02/26/3d0b4de6-90a3-4c8c-992b-d11034f87f3b/ENCFF287FKV.bam	ENCODE3 GRCh38 V24	archived			
ENCFF610WLM	bam	bam		alignments	GRCh38	ENCSR444WHQ	total RNA-seq	/human-donors/ENCDO094AAA/	CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	2	2_1		101					/files/ENCFF002DMI/, /files/ENCFF002DMH/, /files/ENCFF742NER/	15032356763	ENCODE Processing Pipeline	a01de2a642f05747df5e43f7a0e34841		https://www.encodeproject.org/files/ENCFF610WLM/@@download/ENCFF610WLM.bam	V24			released	s3://encode-public/2016/02/26/8ba82d24-9dfe-40cb-9673-08d34a8476fe/ENCFF610WLM.bam	ENCODE3 GRCh38 V24	archived			
ENCFF641FYA	bam	bam		alignments	GRCh38	ENCSR444WHQ	total RNA-seq	/human-donors/ENCDO094AAA/	CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	2	2_1		101					/files/ENCFF598IDH/, /files/ENCFF002DMI/, /files/ENCFF002DMH/	15033244993	ENCODE Processing Pipeline	ed2a63a645942402216e2e6dcec6d43c		https://www.encodeproject.org/files/ENCFF641FYA/@@download/ENCFF641FYA.bam	V29			released	s3://encode-public/2021/06/01/31cb49a5-fd28-4cea-a5b1-50f2382547de/ENCFF641FYA.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF696UAN	bam	bam		alignments	GRCh38	ENCSR444WHQ	total RNA-seq	/human-donors/ENCDO094AAA/	CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	1	1_1		101					/files/ENCFF002DML/, /files/ENCFF598IDH/, /files/ENCFF002DMM/	18957455829	ENCODE Processing Pipeline	10ee2c989b8ef97d0653c18a66abd879		https://www.encodeproject.org/files/ENCFF696UAN/@@download/ENCFF696UAN.bam	V29			released	s3://encode-public/2021/06/01/6c5e11ac-c933-4774-9287-36f52c4ca682/ENCFF696UAN.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF039JUE	bam	bam		alignments	GRCh38	ENCSR708VVE	total RNA-seq	/human-donors/ENCDO845WKR/	UBERON:0002190	subcutaneous adipose tissue	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF360KZB/, /files/ENCFF667CWY/, /files/ENCFF742NER/	8484959396	ENCODE Processing Pipeline	4db43b090b4eb2f15d4b5c90e0c5cee6		https://www.encodeproject.org/files/ENCFF039JUE/@@download/ENCFF039JUE.bam	V24			released	s3://encode-public/2016/02/17/12aaee62-e603-49bc-8ff5-4254e5f172b3/ENCFF039JUE.bam	ENCODE3 GRCh38 V24	archived			
ENCFF503KWI	bam	bam		alignments	GRCh38	ENCSR708VVE	total RNA-seq	/human-donors/ENCDO845WKR/	UBERON:0002190	subcutaneous adipose tissue	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF598IDH/, /files/ENCFF667CWY/, /files/ENCFF360KZB/	8485385292	ENCODE Processing Pipeline	9cda1c59e6761cab4b8777c118c1fa3e		https://www.encodeproject.org/files/ENCFF503KWI/@@download/ENCFF503KWI.bam	V29			released	s3://encode-public/2020/07/14/f236d975-427e-4aa9-b90f-3d2bfd75d261/ENCFF503KWI.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF457WYV	bam	bam		alignments	GRCh38	ENCSR858QEL	total RNA-seq	/human-donors/ENCDO793LXB/	UBERON:0001323	tibial nerve	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF760KXM/, /files/ENCFF281PBY/, /files/ENCFF742NER/	14688935420	ENCODE Processing Pipeline	50b99d8a184dee7f503dc216f0121f38		https://www.encodeproject.org/files/ENCFF457WYV/@@download/ENCFF457WYV.bam	V24			released	s3://encode-public/2016/02/17/29a710b3-f3dc-4644-bfb5-adc1f4596629/ENCFF457WYV.bam	ENCODE3 GRCh38 V24	archived			
ENCFF502SIL	bam	bam		alignments	GRCh38	ENCSR858QEL	total RNA-seq	/human-donors/ENCDO793LXB/	UBERON:0001323	tibial nerve	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF281PBY/, /files/ENCFF760KXM/, /files/ENCFF598IDH/	14689367524	ENCODE Processing Pipeline	1e4bce1c93c0c55f968bd9c01e1be647		https://www.encodeproject.org/files/ENCFF502SIL/@@download/ENCFF502SIL.bam	V29			released	s3://encode-public/2020/07/14/33510cb6-47ba-4778-9663-968ee4f6b693/ENCFF502SIL.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF477VYV	bam	bam		alignments	GRCh38	ENCSR853WOM	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0000945	stomach	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1		101					/files/ENCFF882HMT/, /files/ENCFF747OZB/, /files/ENCFF742NER/	22838911913	ENCODE Processing Pipeline	cb56611b1733fda0eb9eea8fc55e2a8f		https://www.encodeproject.org/files/ENCFF477VYV/@@download/ENCFF477VYV.bam	V24			released	s3://encode-public/2016/08/03/9dacd266-6695-42c0-892f-0b8cdcebc4d1/ENCFF477VYV.bam	ENCODE3 GRCh38 V24	archived			
ENCFF357GHN	bam	bam		alignments	GRCh38	ENCSR853WOM	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0000945	stomach	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1		101					/files/ENCFF598IDH/, /files/ENCFF882HMT/, /files/ENCFF747OZB/	22839000084	ENCODE Processing Pipeline	f132f2573ff72a2968a0bb67ece68a24		https://www.encodeproject.org/files/ENCFF357GHN/@@download/ENCFF357GHN.bam	V29			released	s3://encode-public/2020/07/14/87901a4c-2366-4b0d-846a-f4bc1d4a8a9e/ENCFF357GHN.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF481ZDW	bam	bam		alignments	GRCh38	ENCSR822SUG	total RNA-seq	/human-donors/ENCDO749MBK/	CL:0002368	airway epithelial cell	primary cell	Homo sapiens											RNA	rRNA				reverse	2015-06-17	ENCODE		see document	>200	1	1_1		101					/files/ENCFF987MZF/, /files/ENCFF464PFE/, /files/ENCFF742NER/	24838271165	ENCODE Processing Pipeline	a01e804b20f30fbfb8e6e373aa3ca4f8		https://www.encodeproject.org/files/ENCFF481ZDW/@@download/ENCFF481ZDW.bam	V24			released	s3://encode-public/2016/02/26/0c9e5482-eb61-4c5a-9023-5cc6800b3af4/ENCFF481ZDW.bam	ENCODE3 GRCh38 V24	archived			
ENCFF539YFL	bam	bam		alignments	GRCh38	ENCSR822SUG	total RNA-seq	/human-donors/ENCDO749MBK/	CL:0002368	airway epithelial cell	primary cell	Homo sapiens											RNA	rRNA				reverse	2015-06-17	ENCODE		see document	>200	2	2_1		101					/files/ENCFF751KJR/, /files/ENCFF846YCY/, /files/ENCFF742NER/	15680735535	ENCODE Processing Pipeline	8be049bb278c5e0e242cfee8f5876b1c		https://www.encodeproject.org/files/ENCFF539YFL/@@download/ENCFF539YFL.bam	V24			released	s3://encode-public/2016/02/26/82c59411-306a-491a-913e-99741a103c55/ENCFF539YFL.bam	ENCODE3 GRCh38 V24	archived			
ENCFF801AMV	bam	bam		alignments	GRCh38	ENCSR822SUG	total RNA-seq	/human-donors/ENCDO749MBK/	CL:0002368	airway epithelial cell	primary cell	Homo sapiens											RNA	rRNA				reverse	2015-06-17	ENCODE		see document	>200	2	2_1		101					/files/ENCFF751KJR/, /files/ENCFF598IDH/, /files/ENCFF846YCY/	15681954720	ENCODE Processing Pipeline	9dd52664fb62cead6965f932d85e4cae		https://www.encodeproject.org/files/ENCFF801AMV/@@download/ENCFF801AMV.bam	V29			released	s3://encode-public/2021/04/08/1dadb606-9b07-416a-9552-326cacf03e5e/ENCFF801AMV.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF268FYN	bam	bam		alignments	GRCh38	ENCSR822SUG	total RNA-seq	/human-donors/ENCDO749MBK/	CL:0002368	airway epithelial cell	primary cell	Homo sapiens											RNA	rRNA				reverse	2015-06-17	ENCODE		see document	>200	1	1_1		101					/files/ENCFF598IDH/, /files/ENCFF987MZF/, /files/ENCFF464PFE/	24839309288	ENCODE Processing Pipeline	115ea6bc3491791bdd6f3f61093e0dab		https://www.encodeproject.org/files/ENCFF268FYN/@@download/ENCFF268FYN.bam	V29			released	s3://encode-public/2021/04/08/c51643f4-1e9d-468f-8aca-81f87bb6eff0/ENCFF268FYN.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF939UYO	bam	bam		alignments	GRCh38	ENCSR313COD	total RNA-seq	/human-donors/ENCDO845WKR/	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF801ZKX/, /files/ENCFF719YBM/, /files/ENCFF742NER/	8532613889	ENCODE Processing Pipeline	ba56987692ef277e609fa5b6798711ca		https://www.encodeproject.org/files/ENCFF939UYO/@@download/ENCFF939UYO.bam	V24			released	s3://encode-public/2016/02/17/fb52a904-879f-42dc-8971-6d3f1d42f47f/ENCFF939UYO.bam	ENCODE3 GRCh38 V24	archived			
ENCFF425VKX	bam	bam		alignments	GRCh38	ENCSR313COD	total RNA-seq	/human-donors/ENCDO845WKR/	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF598IDH/, /files/ENCFF801ZKX/, /files/ENCFF719YBM/	8533333852	ENCODE Processing Pipeline	e2746724847d8c428af90186b7eeef48		https://www.encodeproject.org/files/ENCFF425VKX/@@download/ENCFF425VKX.bam	V29			released	s3://encode-public/2020/07/14/f717ab0b-fec4-4bf0-8ae1-7a6c798cf4ee/ENCFF425VKX.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF221ETF	bam	bam		alignments	GRCh38	ENCSR504NIU	total RNA-seq	/human-donors/ENCDO793LXB/	UBERON:0002190	subcutaneous adipose tissue	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF222EUQ/, /files/ENCFF460GEN/, /files/ENCFF742NER/	9792116272	ENCODE Processing Pipeline	231f202dfda51447c6a3103990c83225		https://www.encodeproject.org/files/ENCFF221ETF/@@download/ENCFF221ETF.bam	V24			released	s3://encode-public/2016/02/17/3b8398b3-0f60-45cf-9715-b445bed1e05f/ENCFF221ETF.bam	ENCODE3 GRCh38 V24	archived			
ENCFF125ERZ	bam	bam		alignments	GRCh38	ENCSR504NIU	total RNA-seq	/human-donors/ENCDO793LXB/	UBERON:0002190	subcutaneous adipose tissue	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF222EUQ/, /files/ENCFF460GEN/, /files/ENCFF598IDH/	9792703749	ENCODE Processing Pipeline	27730b2ae5fce41209948f7be609fdea		https://www.encodeproject.org/files/ENCFF125ERZ/@@download/ENCFF125ERZ.bam	V29			released	s3://encode-public/2020/07/14/8d14aae6-c625-4b94-9f92-cac176616d7e/ENCFF125ERZ.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF907AIK	bam	bam		alignments	GRCh38	ENCSR908ZAS	total RNA-seq	/human-donors/ENCDO222AAA/	CL:0000182	hepatocyte	in vitro differentiated cells	Homo sapiens											RNA	rRNA				reverse	2014-12-17	ENCODE		see document	>200	1	1_1		101					/files/ENCFF369QXD/, /files/ENCFF245VTB/, /files/ENCFF742NER/	17338457411	ENCODE Processing Pipeline	ce454e46200110a52add90f353734ec7		https://www.encodeproject.org/files/ENCFF907AIK/@@download/ENCFF907AIK.bam	V24			released	s3://encode-public/2016/02/26/fb386607-a06b-4401-a8a9-2de8d0b6a51c/ENCFF907AIK.bam	ENCODE3 GRCh38 V24	archived			
ENCFF772QPM	bam	bam		alignments	GRCh38	ENCSR908ZAS	total RNA-seq	/human-donors/ENCDO222AAA/	CL:0000182	hepatocyte	in vitro differentiated cells	Homo sapiens											RNA	rRNA				reverse	2014-12-17	ENCODE		see document	>200	2	2_1		101					/files/ENCFF644RGE/, /files/ENCFF653EZE/, /files/ENCFF742NER/	18325502100	ENCODE Processing Pipeline	31a0977a0a039dcc0b53a04d5c72c65f		https://www.encodeproject.org/files/ENCFF772QPM/@@download/ENCFF772QPM.bam	V24			released	s3://encode-public/2016/02/26/e2ad8a93-ab44-4fa6-b14a-1e259352d66b/ENCFF772QPM.bam	ENCODE3 GRCh38 V24	archived			
ENCFF058RCR	bam	bam		alignments	GRCh38	ENCSR908ZAS	total RNA-seq	/human-donors/ENCDO222AAA/	CL:0000182	hepatocyte	in vitro differentiated cells	Homo sapiens											RNA	rRNA				reverse	2014-12-17	ENCODE		see document	>200	1	1_1		101					/files/ENCFF369QXD/, /files/ENCFF598IDH/, /files/ENCFF245VTB/	17339596894	ENCODE Processing Pipeline	f560194a811d407d127a23792423ad4e		https://www.encodeproject.org/files/ENCFF058RCR/@@download/ENCFF058RCR.bam	V29			released	s3://encode-public/2021/04/08/ba6d2e62-c2b8-43a6-9f09-0263b242f3cc/ENCFF058RCR.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF603JQK	bam	bam		alignments	GRCh38	ENCSR908ZAS	total RNA-seq	/human-donors/ENCDO222AAA/	CL:0000182	hepatocyte	in vitro differentiated cells	Homo sapiens											RNA	rRNA				reverse	2014-12-17	ENCODE		see document	>200	2	2_1		101					/files/ENCFF644RGE/, /files/ENCFF653EZE/, /files/ENCFF598IDH/	18326476177	ENCODE Processing Pipeline	7ce414610899c33f38a5d75eee32bc7a		https://www.encodeproject.org/files/ENCFF603JQK/@@download/ENCFF603JQK.bam	V29			released	s3://encode-public/2021/04/08/d941b562-5092-43a3-a3d1-99c49da37d36/ENCFF603JQK.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF766WSM	bam	bam		alignments	GRCh38	ENCSR244ISQ	total RNA-seq	/human-donors/ENCDO222AAA/	CL:0011020	neural progenitor cell	in vitro differentiated cells	Homo sapiens											RNA	rRNA				reverse	2015-01-08	ENCODE		see document	>200	1	1_1		101					/files/ENCFF201WLO/, /files/ENCFF939FVE/, /files/ENCFF742NER/	17248072343	ENCODE Processing Pipeline	ddaf429a8c8dbe25e0d94b58345edb42		https://www.encodeproject.org/files/ENCFF766WSM/@@download/ENCFF766WSM.bam	V24			released	s3://encode-public/2016/02/26/ddd59b39-3392-4af5-8afa-eb713caeb67e/ENCFF766WSM.bam	ENCODE3 GRCh38 V24	archived	low replicate concordance		
ENCFF884EEG	bam	bam		alignments	GRCh38	ENCSR244ISQ	total RNA-seq	/human-donors/ENCDO222AAA/	CL:0011020	neural progenitor cell	in vitro differentiated cells	Homo sapiens											RNA	rRNA				reverse	2015-01-08	ENCODE		see document	>200	2	2_1		101					/files/ENCFF726PAY/, /files/ENCFF996KMK/, /files/ENCFF742NER/	15530269676	ENCODE Processing Pipeline	301ddf62230c3b8ee1e8931782954f27		https://www.encodeproject.org/files/ENCFF884EEG/@@download/ENCFF884EEG.bam	V24			released	s3://encode-public/2016/02/26/65358f07-6b38-4e58-b6dc-1d287b11b90e/ENCFF884EEG.bam	ENCODE3 GRCh38 V24	archived	low replicate concordance		
ENCFF056WDN	bam	bam		alignments	GRCh38	ENCSR244ISQ	total RNA-seq	/human-donors/ENCDO222AAA/	CL:0011020	neural progenitor cell	in vitro differentiated cells	Homo sapiens											RNA	rRNA				reverse	2015-01-08	ENCODE		see document	>200	1	1_1		101					/files/ENCFF598IDH/, /files/ENCFF939FVE/, /files/ENCFF201WLO/	17249634631	ENCODE Processing Pipeline	4d47e4837d054989333a4d4d07e03c96		https://www.encodeproject.org/files/ENCFF056WDN/@@download/ENCFF056WDN.bam	V29			released	s3://encode-public/2021/04/08/8e1dc9d1-daba-4afd-8dd4-8512f42f932b/ENCFF056WDN.bam	ENCODE4 v1.2.3 GRCh38 V29	released	low replicate concordance		
