File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF009MPL	bam	bam		unfiltered alignments	GRCh38	ENCSR583KAF	long read RNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	phorbol 13-acetate 12-myristate, interferon gamma, lipopolysaccharide	10 μM, 100 μM	120 hour, 24 hour								polyadenylated mRNA					forward	2022-02-17	ENCODE				2	2_1							/files/ENCFF145QNC/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF001RTP/	556259052	ENCODE Processing Pipeline	76f0ccfa008f2ef69b33b1a80e5d37a2		https://www.encodeproject.org/files/ENCFF009MPL/@@download/ENCFF009MPL.bam	V29			released	s3://encode-public/2022/02/11/4ffe0c1b-8c3a-4eb1-9699-8524f8d60d8c/ENCFF009MPL.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/11/4ffe0c1b-8c3a-4eb1-9699-8524f8d60d8c/ENCFF009MPL.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF275JBU	tsv	tsv		transcript quantifications	GRCh38	ENCSR583KAF	long read RNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	phorbol 13-acetate 12-myristate, interferon gamma, lipopolysaccharide	10 μM, 100 μM	120 hour, 24 hour								polyadenylated mRNA					forward	2022-02-17	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF531AEO/	16401446	ENCODE Processing Pipeline	32ef6349a717425430bf5fb9a71bf016		https://www.encodeproject.org/files/ENCFF275JBU/@@download/ENCFF275JBU.tsv	V29			released	s3://encode-public/2022/02/11/738a51ca-7f3c-4fee-9235-7e0e59fe966d/ENCFF275JBU.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/02/11/738a51ca-7f3c-4fee-9235-7e0e59fe966d/ENCFF275JBU.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF961NRS	tsv	tsv		transcript quantifications	GRCh38	ENCSR583KAF	long read RNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	phorbol 13-acetate 12-myristate, interferon gamma, lipopolysaccharide	10 μM, 100 μM	120 hour, 24 hour								polyadenylated mRNA					forward	2022-02-17	ENCODE				2	2_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF074AZE/	17897607	ENCODE Processing Pipeline	d2f0ee70eebe31c6c56b3db35fe66515		https://www.encodeproject.org/files/ENCFF961NRS/@@download/ENCFF961NRS.tsv	V29			released	s3://encode-public/2022/02/11/bb3c93dd-73cb-4863-ba52-b760d1f7b8d7/ENCFF961NRS.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/02/11/bb3c93dd-73cb-4863-ba52-b760d1f7b8d7/ENCFF961NRS.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF994XIB	gtf	gtf		transcriptome annotations	GRCh38	ENCSR583KAF	long read RNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	phorbol 13-acetate 12-myristate, interferon gamma, lipopolysaccharide	10 μM, 100 μM	120 hour, 24 hour								polyadenylated mRNA					forward	2022-02-17	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF531AEO/	51187295	ENCODE Processing Pipeline	0dec82b1200fc8d1a72ca29665fd5c14		https://www.encodeproject.org/files/ENCFF994XIB/@@download/ENCFF994XIB.gtf.gz	V29			released	s3://encode-public/2022/02/11/084ab07d-ed59-42f0-9b64-d7d33f0ccca1/ENCFF994XIB.gtf.gz	https://datasetencode.blob.core.windows.net/dataset/2022/02/11/084ab07d-ed59-42f0-9b64-d7d33f0ccca1/ENCFF994XIB.gtf.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF520TRF	tsv	tsv		transcript quantifications	GRCh38	ENCSR930GRQ	long read RNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	phorbol 13-acetate 12-myristate, interleukin-13, interleukin-4	10 μM	120 hour, 24 hour								polyadenylated mRNA					forward	2022-02-17	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF832PKO/	21471055	ENCODE Processing Pipeline	4636bd67a81bf5593eaf167700759772		https://www.encodeproject.org/files/ENCFF520TRF/@@download/ENCFF520TRF.tsv	V29			released	s3://encode-public/2022/02/11/d4237246-aa7f-445f-bfcf-f2fd79978ace/ENCFF520TRF.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/02/11/d4237246-aa7f-445f-bfcf-f2fd79978ace/ENCFF520TRF.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF051KDQ	gtf	gtf		transcriptome annotations	GRCh38	ENCSR930GRQ	long read RNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	phorbol 13-acetate 12-myristate, interleukin-13, interleukin-4	10 μM	120 hour, 24 hour								polyadenylated mRNA					forward	2022-02-17	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF832PKO/	54732432	ENCODE Processing Pipeline	bbd30ea244b8b5eb08ea297a0ee7bcec		https://www.encodeproject.org/files/ENCFF051KDQ/@@download/ENCFF051KDQ.gtf.gz	V29			released	s3://encode-public/2022/02/11/cc547d08-9e58-40fa-986f-1bd1f7149f44/ENCFF051KDQ.gtf.gz	https://datasetencode.blob.core.windows.net/dataset/2022/02/11/cc547d08-9e58-40fa-986f-1bd1f7149f44/ENCFF051KDQ.gtf.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF773THM	bam	bam		unfiltered alignments	GRCh38	ENCSR930GRQ	long read RNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	phorbol 13-acetate 12-myristate, interleukin-13, interleukin-4	10 μM	120 hour, 24 hour								polyadenylated mRNA					forward	2022-02-17	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF001RTP/, /files/ENCFF321PMP/	710100217	ENCODE Processing Pipeline	fb165ffdb9e6bf6fc47fbf2fd48a7bd9		https://www.encodeproject.org/files/ENCFF773THM/@@download/ENCFF773THM.bam	V29			released	s3://encode-public/2022/02/11/9e75469f-f55d-427f-bfd2-096e75e313b9/ENCFF773THM.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/11/9e75469f-f55d-427f-bfd2-096e75e313b9/ENCFF773THM.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF015JEP	tsv	tsv		transcript quantifications	GRCh38	ENCSR930GRQ	long read RNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	phorbol 13-acetate 12-myristate, interleukin-13, interleukin-4	10 μM	120 hour, 24 hour								polyadenylated mRNA					forward	2022-02-17	ENCODE				2	2_1							/files/ENCFF893MWY/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	18262138	ENCODE Processing Pipeline	52d0be4b0d45af8644d722f7ea2ab311		https://www.encodeproject.org/files/ENCFF015JEP/@@download/ENCFF015JEP.tsv	V29			released	s3://encode-public/2022/02/11/a035491e-a318-4272-89c2-d2b15e70c3d5/ENCFF015JEP.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/02/11/a035491e-a318-4272-89c2-d2b15e70c3d5/ENCFF015JEP.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF816VAG	gtf	gtf		transcriptome annotations	GRCh38	ENCSR930GRQ	long read RNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	phorbol 13-acetate 12-myristate, interleukin-13, interleukin-4	10 μM	120 hour, 24 hour								polyadenylated mRNA					forward	2022-02-17	ENCODE				2	2_1							/files/ENCFF893MWY/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	51921604	ENCODE Processing Pipeline	db7ea0fc538d18fd27a884d5dfec1463		https://www.encodeproject.org/files/ENCFF816VAG/@@download/ENCFF816VAG.gtf.gz	V29			released	s3://encode-public/2022/02/11/acafd69f-1b07-4e7b-baa7-080fb187938d/ENCFF816VAG.gtf.gz	https://datasetencode.blob.core.windows.net/dataset/2022/02/11/acafd69f-1b07-4e7b-baa7-080fb187938d/ENCFF816VAG.gtf.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF081LTT	bam	bam		unfiltered alignments	GRCh38	ENCSR930GRQ	long read RNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	phorbol 13-acetate 12-myristate, interleukin-13, interleukin-4	10 μM	120 hour, 24 hour								polyadenylated mRNA					forward	2022-02-17	ENCODE				2	2_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF173QRD/, /files/ENCFF001RTP/	524560114	ENCODE Processing Pipeline	5fa3023183cddb96e3c73aea583db38f		https://www.encodeproject.org/files/ENCFF081LTT/@@download/ENCFF081LTT.bam	V29			released	s3://encode-public/2022/02/11/73c0f053-d941-46ba-a8c5-6293b7b7cce3/ENCFF081LTT.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/11/73c0f053-d941-46ba-a8c5-6293b7b7cce3/ENCFF081LTT.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF893MWY	bam	bam		alignments	GRCh38	ENCSR930GRQ	long read RNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	phorbol 13-acetate 12-myristate, interleukin-13, interleukin-4	10 μM	120 hour, 24 hour								polyadenylated mRNA					forward	2022-02-17	ENCODE				2	2_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF081LTT/, /files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	160972916	ENCODE Processing Pipeline	9beb482b9d99d96bccfaae15bd395eb1		https://www.encodeproject.org/files/ENCFF893MWY/@@download/ENCFF893MWY.bam	V29			released	s3://encode-public/2022/02/11/ce20b9b9-d42a-4a7a-b201-cfe756483cdc/ENCFF893MWY.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/11/ce20b9b9-d42a-4a7a-b201-cfe756483cdc/ENCFF893MWY.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF832PKO	bam	bam		alignments	GRCh38	ENCSR930GRQ	long read RNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	phorbol 13-acetate 12-myristate, interleukin-13, interleukin-4	10 μM	120 hour, 24 hour								polyadenylated mRNA					forward	2022-02-17	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF773THM/	208326565	ENCODE Processing Pipeline	2f9654f54c85df205da8cc2b53e27de5		https://www.encodeproject.org/files/ENCFF832PKO/@@download/ENCFF832PKO.bam	V29			released	s3://encode-public/2022/02/11/1f6bf679-b71e-4160-ab7a-29c0a6a4589a/ENCFF832PKO.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/11/1f6bf679-b71e-4160-ab7a-29c0a6a4589a/ENCFF832PKO.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF049KQS	bam	bam		unfiltered alignments	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				1	1_1							/files/ENCFF288CJF/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	652700569	ENCODE Processing Pipeline	f31c46de8b256d3d6a1b2ace0e76150f		https://www.encodeproject.org/files/ENCFF049KQS/@@download/ENCFF049KQS.bam	V29			archived	s3://encode-public/2019/11/20/217e8846-cb58-4140-83f3-ffb5599e9b71/ENCFF049KQS.bam	https://datasetencode.blob.core.windows.net/dataset/2019/11/20/217e8846-cb58-4140-83f3-ffb5599e9b71/ENCFF049KQS.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	archived			
ENCFF203MFP	bam	bam		unfiltered alignments	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				3	3_1							/files/ENCFF728ITF/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	555219217	ENCODE Processing Pipeline	36abed83d9abd081743291357a550fef		https://www.encodeproject.org/files/ENCFF203MFP/@@download/ENCFF203MFP.bam	V29			archived	s3://encode-public/2019/11/20/a6f77122-658b-4bf7-a378-e8aca5bfdaa2/ENCFF203MFP.bam	https://datasetencode.blob.core.windows.net/dataset/2019/11/20/a6f77122-658b-4bf7-a378-e8aca5bfdaa2/ENCFF203MFP.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	archived			
ENCFF825CMK	bam	bam		unfiltered alignments	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				2	2_1							/files/ENCFF385QZZ/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	731394643	ENCODE Processing Pipeline	63aa3831f2606e93fa6a2bdfd0a51ec7		https://www.encodeproject.org/files/ENCFF825CMK/@@download/ENCFF825CMK.bam	V29			archived	s3://encode-public/2019/11/20/3cd240ef-bcef-4242-b676-88a61e8ed284/ENCFF825CMK.bam	https://datasetencode.blob.core.windows.net/dataset/2019/11/20/3cd240ef-bcef-4242-b676-88a61e8ed284/ENCFF825CMK.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	archived			
ENCFF155NBT	gtf	gtf		transcriptome annotations	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF677TYB/	49649899	ENCODE Processing Pipeline	4ce6912090200b28e80ab86ea40b67f5		https://www.encodeproject.org/files/ENCFF155NBT/@@download/ENCFF155NBT.gtf.gz	V29			archived	s3://encode-public/2019/11/20/58bb55f0-a58f-4fb5-9864-71950b3480cb/ENCFF155NBT.gtf.gz	https://datasetencode.blob.core.windows.net/dataset/2019/11/20/58bb55f0-a58f-4fb5-9864-71950b3480cb/ENCFF155NBT.gtf.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	archived			
ENCFF041ABS	gtf	gtf		transcriptome annotations	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				2	2_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF584UQW/	50929993	ENCODE Processing Pipeline	6fe2effbb8eee4ed3b654bbabbb50ff0		https://www.encodeproject.org/files/ENCFF041ABS/@@download/ENCFF041ABS.gtf.gz	V29			archived	s3://encode-public/2019/11/20/9ce7f9c4-7b9e-407f-bf1b-907c15375069/ENCFF041ABS.gtf.gz	https://datasetencode.blob.core.windows.net/dataset/2019/11/20/9ce7f9c4-7b9e-407f-bf1b-907c15375069/ENCFF041ABS.gtf.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	archived			
ENCFF964PGS	bam	bam		alignments	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				3	3_1							/files/ENCFF203MFP/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF055LPJ/, /files/ENCFF911UGW/	534018626	ENCODE Processing Pipeline	407e8f27a3b432838f99bb1e299ce501		https://www.encodeproject.org/files/ENCFF964PGS/@@download/ENCFF964PGS.bam	V29			archived	s3://encode-public/2019/11/20/8ca2c0ac-8dee-4131-82ba-74fd4a4788b9/ENCFF964PGS.bam	https://datasetencode.blob.core.windows.net/dataset/2019/11/20/8ca2c0ac-8dee-4131-82ba-74fd4a4788b9/ENCFF964PGS.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	archived			
ENCFF899JSE	tsv	tsv		transcript quantifications	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF677TYB/	14509942	ENCODE Processing Pipeline	0f8e6087109983ffe257a55a9c40231f		https://www.encodeproject.org/files/ENCFF899JSE/@@download/ENCFF899JSE.tsv	V29			archived	s3://encode-public/2019/11/20/fb97474a-30a3-4569-bc39-0ba656cb4cbc/ENCFF899JSE.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/11/20/fb97474a-30a3-4569-bc39-0ba656cb4cbc/ENCFF899JSE.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	archived			
ENCFF677TYB	bam	bam		alignments	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				1	1_1							/files/ENCFF049KQS/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF055LPJ/, /files/ENCFF911UGW/	601056034	ENCODE Processing Pipeline	2627c6ffee9e91fd1cf8282a86005f95		https://www.encodeproject.org/files/ENCFF677TYB/@@download/ENCFF677TYB.bam	V29			archived	s3://encode-public/2019/11/20/e6daa5b9-18de-443c-969a-09d4a18c94b0/ENCFF677TYB.bam	https://datasetencode.blob.core.windows.net/dataset/2019/11/20/e6daa5b9-18de-443c-969a-09d4a18c94b0/ENCFF677TYB.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	archived			
ENCFF584UQW	bam	bam		alignments	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				2	2_1							/files/ENCFF825CMK/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF055LPJ/, /files/ENCFF911UGW/	697010465	ENCODE Processing Pipeline	1bd23062a2b3d9792c6b09477cbcceb2		https://www.encodeproject.org/files/ENCFF584UQW/@@download/ENCFF584UQW.bam	V29			archived	s3://encode-public/2019/11/20/99ca2241-d334-404b-a05b-d0c7c6012b32/ENCFF584UQW.bam	https://datasetencode.blob.core.windows.net/dataset/2019/11/20/99ca2241-d334-404b-a05b-d0c7c6012b32/ENCFF584UQW.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	archived			
ENCFF538WPG	tsv	tsv		transcript quantifications	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				3	3_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF964PGS/	12262915	ENCODE Processing Pipeline	657beb80320f84cd3797b78e56a8af4d		https://www.encodeproject.org/files/ENCFF538WPG/@@download/ENCFF538WPG.tsv	V29			archived	s3://encode-public/2019/11/20/6f2c553e-d87c-4c0a-b3c9-ad6a4597e755/ENCFF538WPG.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/11/20/6f2c553e-d87c-4c0a-b3c9-ad6a4597e755/ENCFF538WPG.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	archived			
ENCFF812RPH	tsv	tsv		transcript quantifications	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				2	2_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF584UQW/	14241312	ENCODE Processing Pipeline	0d8496d44fd863f3f50a5629e0326e7c		https://www.encodeproject.org/files/ENCFF812RPH/@@download/ENCFF812RPH.tsv	V29			archived	s3://encode-public/2019/11/20/cb68aa5f-8cf7-4431-888c-985bf9b2afdc/ENCFF812RPH.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/11/20/cb68aa5f-8cf7-4431-888c-985bf9b2afdc/ENCFF812RPH.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	archived			
ENCFF405EGI	gtf	gtf		transcriptome annotations	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				3	3_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF964PGS/	48193249	ENCODE Processing Pipeline	8bb7e5979e3962a4107a04f2747850e6		https://www.encodeproject.org/files/ENCFF405EGI/@@download/ENCFF405EGI.gtf.gz	V29			archived	s3://encode-public/2019/11/20/817b02be-56aa-405c-8b82-6f6614560c4d/ENCFF405EGI.gtf.gz	https://datasetencode.blob.core.windows.net/dataset/2019/11/20/817b02be-56aa-405c-8b82-6f6614560c4d/ENCFF405EGI.gtf.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	archived			
ENCFF298VFJ	gtf	gtf		transcriptome annotations	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				2	2_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF016SHE/	51422174	ENCODE Processing Pipeline	01d21509888e95951c5d5e60c0e14632		https://www.encodeproject.org/files/ENCFF298VFJ/@@download/ENCFF298VFJ.gtf.gz	V29			released	s3://encode-public/2020/08/07/28358d9d-c548-4520-8a58-01d15754f01c/ENCFF298VFJ.gtf.gz	https://datasetencode.blob.core.windows.net/dataset/2020/08/07/28358d9d-c548-4520-8a58-01d15754f01c/ENCFF298VFJ.gtf.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF016SHE	bam	bam		alignments	GRCh38	ENCSR902GAF	long read RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-12-05	ENCODE				2	2_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/, /files/ENCFF224GJB/	194874810	ENCODE Processing Pipeline	d5e2baad35a71a802b18da53bfd9100f		https://www.encodeproject.org/files/ENCFF016SHE/@@download/ENCFF016SHE.bam	V29			released	s3://encode-public/2020/08/07/d791bb91-d959-453f-87d5-6fb7736aee50/ENCFF016SHE.bam	https://datasetencode.blob.core.windows.net/dataset/2020/08/07/d791bb91-d959-453f-87d5-6fb7736aee50/ENCFF016SHE.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
