gene_id	gene_id_known	known	n_ss	transcript_novelty	gene_novelty	n_genes	n_genes_no_rt	Name_supp	n_supp_ss	gene_id_known_rt	Name_supp_rt	n_supp_ss_rt	gid	n_supp_total_ss	n_supp_total_ss_rt	perc_supp_ss	perc_supp_ss_rt	perc_supp_annot_ss	perc_supp_annot_ss_rt	Name	fix_needed	perc_supp_diff
ENSG00000272752.6	ENSG00000121716	TRUE	12	ISM	Known	2	1	ENSG00000121716_3	9	ENSG00000272752	ENSG00000272752_1	12	ENSG00000272752	16	34	75	100	56.25	35.294117647058826	TALONT000689905		-25
ENSG00000272752.6	ENSG00000121716	TRUE	8	ISM	Known	2	1	ENSG00000121716_1	8	ENSG00000272752	ENSG00000272752_1	8	ENSG00000272752	16	34	100	100	50	23.52941176470588	TALONT000689999		0
ENSG00000272752.6	ENSG00000121716	TRUE	4	ISM	Known	2	1	ENSG00000121716_1	4	ENSG00000272752	ENSG00000272752_1	4	ENSG00000272752	16	34	100	100	25	11.76470588235294	TALONT000690022		0
ENSG00000272752.6	ENSG00000121716	TRUE	2	ISM	Known	2	1	ENSG00000121716_3	2	ENSG00000272752	ENSG00000272752_2	2	ENSG00000272752	16	32	100	100	12.5	6.25	TALONT000690057		0
ENSG00000285162.1	ENSG00000106069	TRUE	28	NIC	Known	2	1	ENSG00000106069_1	23	ENSG00000285162	ENSG00000285162_1	26	ENSG00000285162	24	32	82.14285714285714	92.85714285714286	95.83333333333334	81.25	TALONT001652026	no	-10.71428571
ENSG00000285162.1	ENSG00000106069	TRUE	30	NIC	Known	2	1	ENSG00000106069_1	23	ENSG00000285162	ENSG00000285162_1	26	ENSG00000285162	24	32	76.66666666666667	86.66666666666667	95.83333333333334	81.25	TALONT001652032	no	-10
ENSG00000285162.1		FALSE	30	NIC	Known	2	1			ENSG00000285162	ENSG00000285162_1	26	ENSG00000285162		32		86.66666666666667		81.25	TALONT001652032	no	
ENSG00000276418.5	ENSG00000076554	TRUE	12	ISM	Known	2	1	ENSG00000076554_7	10	ENSG00000276418	ENSG00000276418_1	8	ENSG00000276418	14	14	83.33333333333334	66.66666666666666	71.42857142857143	57.14285714285714	TALONT000948969		16.666666666666686
ENSG00000276418.5		FALSE	12	ISM	Known	2	1			ENSG00000276418	ENSG00000276418_1	8	ENSG00000276418		14		66.66666666666666		57.14285714285714	TALONT000948969		
ENSG00000248235.6	ENSG00000120913	TRUE	4	ISM	Known	2	1	ENSG00000120913_7	4	ENSG00000248235	ENSG00000248235_1	4	ENSG00000248235	6	8	100	100	66.66666666666666	50	TALONT000889717		0
ENSG00000257524.6	ENSG00000106992	TRUE	12	ISM	Known	2	1	ENSG00000106992_2	11	ENSG00000257524	ENSG00000257524_1	12	ENSG00000257524	12	24	91.66666666666666	100	91.66666666666666	50	TALONT000647086		-8.333333333
ENSG00000257524.6	ENSG00000106992	TRUE	12	ISM	Known	2	1	ENSG00000106992_1	10	ENSG00000257524	ENSG00000257524_1	11	ENSG00000257524	12	24	83.33333333333334	91.66666666666666	83.33333333333334	45.83333333333333	TALONT000647810		-8.333333333
ENSG00000257524.6	ENSG00000160408	TRUE	12	ISM	Known	2	1	ENSG00000160408_7	10	ENSG00000257524	ENSG00000257524_6	12	ENSG00000257524	10	24	83.33333333333334	100	100	50	TALONT000648451		-16.66666667
ENSG00000257524.6	ENSG00000160408	TRUE	10	ISM	Known	2	1	ENSG00000160408_6	10	ENSG00000257524	ENSG00000257524_1	9	ENSG00000257524	12	24	100	90	83.33333333333334	37.5	TALONT000648453		10
ENSG00000257524.6	ENSG00000160408	TRUE	10	ISM	Known	2	1	ENSG00000160408_14	10	ENSG00000257524	ENSG00000257524_2	10	ENSG00000257524	12	28	100	100	83.33333333333334	35.714285714285715	TALONT000648473		0
ENSG00000257524.6	ENSG00000160408	TRUE	10	ISM	Known	2	1	ENSG00000160408_2	10	ENSG00000257524	ENSG00000257524_2	10	ENSG00000257524	12	28	100	100	83.33333333333334	35.714285714285715	TALONT000648490		0
ENSG00000257524.6	ENSG00000160408	TRUE	12	ISM	Known	2	1	ENSG00000160408_14	11	ENSG00000257524	ENSG00000257524_2	11	ENSG00000257524	12	28	91.66666666666666	91.66666666666666	91.66666666666666	39.285714285714285	TALONT000648534		0
ENSG00000257524.6	ENSG00000160408	TRUE	12	ISM	Known	2	1	ENSG00000160408_2	11	ENSG00000257524	ENSG00000257524_2	10	ENSG00000257524	12	28	91.66666666666666	83.33333333333334	91.66666666666666	35.714285714285715	TALONT000648539		8.333333333333314
ENSG00000257524.6	ENSG00000160408	TRUE	12	NIC	Known	2	1	ENSG00000160408_7	9	ENSG00000257524	ENSG00000257524_7	11	ENSG00000257524	10	26	75	91.66666666666666	90	42.30769230769231	TALONT000648625		-16.66666667
ENSG00000257524.6	ENSG00000160408	TRUE	12	NIC	Known	2	1	ENSG00000160408_2	11	ENSG00000257524	ENSG00000257524_1	10	ENSG00000257524	12	24	91.66666666666666	83.33333333333334	91.66666666666666	41.66666666666667	TALONT000648661		8.333333333333314
ENSG00000257524.6	ENSG00000160408	TRUE	10	ISM	Known	2	1	ENSG00000160408_2	9	ENSG00000257524	ENSG00000257524_1	9	ENSG00000257524	12	24	90	90	75	37.5	TALONT000648762		0
ENSG00000257524.6	ENSG00000160408	TRUE	12	ISM	Known	2	1	ENSG00000160408_7	9	ENSG00000257524	ENSG00000257524_7	11	ENSG00000257524	10	26	75	91.66666666666666	90	42.30769230769231	TALONT000648921		-16.66666667
ENSG00000257524.6	ENSG00000160408	TRUE	10	ISM	Known	2	1	ENSG00000160408_7	9	ENSG00000257524	ENSG00000257524_7	9	ENSG00000257524	10	26	90	90	90	34.61538461538461	TALONT001622087		0
ENSG00000257524.6	ENSG00000160408	TRUE	10	ISM	Known	2	1	ENSG00000160408_6	9	ENSG00000257524	ENSG00000257524_7	9	ENSG00000257524	12	26	90	90	75	34.61538461538461	TALONT001622089		0
ENSG00000257524.6	ENSG00000160408	TRUE	12	ISM	Known	2	1	ENSG00000160408_2	11	ENSG00000257524	ENSG00000257524_7	10	ENSG00000257524	12	26	91.66666666666666	83.33333333333334	91.66666666666666	38.46153846153847	TALONT001622147		8.333333333333314
ENSG00000285602.1	ENSG00000130234	TRUE	28	ISM	Known	2	1	ENSG00000130234_2	28	ENSG00000285602	ENSG00000285602_1	28	ENSG00000285602	36	38	100	100	77.77777777777779	73.68421052631578	TALONT001223369	yes	0
ENSG00000271147.7	ENSG00000125962	TRUE	6	ISM	Known	2	1	ENSG00000125962_2	5	ENSG00000271147	ENSG00000271147_2	6	ENSG00000271147	10	10	83.33333333333334	100	50	60	TALONT000504522		-16.66666667
ENSG00000271147.7	ENSG00000125962	TRUE	8	ISM	Known	2	1	ENSG00000125962_4	4	ENSG00000271147	ENSG00000271147_1	8	ENSG00000271147	6	10	50	100	66.66666666666666	80	TALONT000504930		-50
ENSG00000259030.7		FALSE	34	NIC	Known	2	1			ENSG00000259030	ENSG00000259030_5	32	ENSG00000259030		58		94.11764705882352		55.172413793103445	TALONT001699272	no	
ENSG00000285932.1		FALSE	16	ISM	Known	2	1			ENSG00000285932	ENSG00000285932_1	14	ENSG00000285932		24		87.5		58.333333333333336	TALONT000636819	no	
ENSG00000256591.5		FALSE	6	NNC	Known	2	1			ENSG00000256591	ENSG00000256591_2	5	ENSG00000256591		10		83.33333333333334		50	TALONT000908976		
ENSG00000256591.5		FALSE	8	NIC	Known	2	1			ENSG00000256591	ENSG00000256591_5	6	ENSG00000256591		6		75		100	TALONT000909041		
ENSG00000256591.5		FALSE	2	NIC	Known	2	1			ENSG00000256591	ENSG00000256591_7	1	ENSG00000256591		8		50		12.5	TALONT000909066		
ENSG00000275778.2		FALSE	4	NIC	Known	3	1			ENSG00000231887	ENSG00000231887_8	3	ENSG00000275778		8		75		37.5	TALONT000411570		
ENSG00000275778.2		FALSE	4	NIC	Known	3	1			ENSG00000231887	ENSG00000231887_8	3	ENSG00000275778		8		75		37.5	TALONT000411570		
ENSG00000255819.7		FALSE	10	NNC	Known	2	1			ENSG00000255819	ENSG00000255819_12	9	ENSG00000255819		22		90		40.909090909090914	TALONT003471763		
ENSG00000261740.6		FALSE	4	ISM	Known	2	1			ENSG00000261740	ENSG00000261740_1	2	ENSG00000261740		8		50		25	TALONT000579329		
ENSG00000112096.17		FALSE	10	NNC	Known	2	1			ENSG00000112096	ENSG00000112096_2	9	ENSG00000112096		10		90		90	TALONT001118671		
ENSG00000112096.17		FALSE	8	NNC	Known	2	1			ENSG00000112096	ENSG00000112096_2	7	ENSG00000112096		10		87.5		70	TALONT001118871		
ENSG00000284707.1		FALSE	6	NIC	Known	2	1			ENSG00000284707	ENSG00000284707_1	5	ENSG00000284707		34		83.33333333333334		14.705882352941178	TALONT000654354		
ENSG00000284707.1		FALSE	8	NIC	Known	2	1			ENSG00000284707	ENSG00000284707_1	7	ENSG00000284707		34		87.5		20.588235294117645	TALONT000654365		
